x,y,CIdn,CIup,alpha
3.048340515,1.051568926,1.02048082,1.082657031,0.42
3.0697181,1.067253792,1.036692234,1.09781535,0.42
3.091095686,1.082938659,1.052900948,1.112976371,0.42
3.112473271,1.098623526,1.069106816,1.128140236,0.42
3.133850857,1.114308393,1.085309686,1.143307099,0.42
3.155228442,1.129993259,1.101509395,1.158477124,0.42
3.176606028,1.145678126,1.117705767,1.173650485,0.42
3.197983613,1.161362993,1.133898617,1.188827369,0.42
3.219361199,1.17704786,1.150087745,1.204007974,0.42
3.240738784,1.192732727,1.166272939,1.219192514,0.42
3.26211637,1.208417593,1.18245397,1.234381217,0.42
3.283493955,1.22410246,1.198630597,1.249574324,0.42
3.304871541,1.239787327,1.214802557,1.264772096,0.42
3.326249126,1.255472194,1.230969575,1.279974813,0.42
3.347626712,1.271157061,1.247131351,1.29518277,0.42
3.369004297,1.286841927,1.263287568,1.310396287,0.42
3.390381883,1.302526794,1.279437884,1.325615704,0.42
3.411759468,1.318211661,1.295581937,1.340841385,0.42
3.433137054,1.333896528,1.311719336,1.356073719,0.42
3.454514639,1.349581394,1.327849667,1.371313122,0.42
3.475892225,1.365266261,1.343972485,1.386560038,0.42
3.49726981,1.380951128,1.360087317,1.401814939,0.42
3.518647395,1.396635995,1.37619366,1.41707833,0.42
3.540024981,1.412320862,1.392290977,1.432350746,0.42
3.561402566,1.428005728,1.408378701,1.447632756,0.42
3.582780152,1.443690595,1.424456227,1.462924964,0.42
3.604157737,1.459375462,1.440522918,1.478228006,0.42
3.625535323,1.475060329,1.456578104,1.493542554,0.42
3.646912908,1.490745195,1.472621078,1.508869313,0.42
3.668290494,1.506430062,1.488651103,1.524209021,0.42
3.689668079,1.522114929,1.504667411,1.539562447,0.42
3.711045665,1.537799796,1.520669205,1.554930387,0.42
3.73242325,1.553484663,1.536655665,1.57031366,0.42
3.753800836,1.569169529,1.552625952,1.585713107,0.42
3.775178421,1.584854396,1.568579216,1.601129576,0.42
3.796556007,1.600539263,1.584514602,1.616563924,0.42
3.817933592,1.61622413,1.600431257,1.632017002,0.42
3.839311178,1.631908997,1.616328347,1.647489646,0.42
3.860688763,1.647593863,1.632205062,1.662982664,0.42
3.882066349,1.66327873,1.648060632,1.678496829,0.42
3.903443934,1.678963597,1.663894337,1.694032857,0.42
3.92482152,1.694648464,1.679705524,1.709591403,0.42
3.946199105,1.71033333,1.695493619,1.725173042,0.42
3.967576691,1.726018197,1.711258137,1.740778258,0.42
3.988954276,1.741703064,1.726998694,1.756407434,0.42
4.010331862,1.757387931,1.742715018,1.772060844,0.42
4.031709447,1.773072798,1.758406953,1.787738642,0.42
4.053087033,1.788757664,1.774074464,1.803440865,0.42
4.074464618,1.804442531,1.789717636,1.819167426,0.42
4.095842204,1.820127398,1.805336677,1.834918119,0.42
4.117219789,1.835812265,1.820931906,1.850692624,0.42
4.138597375,1.851497132,1.83650375,1.866490513,0.42
4.15997496,1.867181998,1.852052733,1.882311264,0.42
4.181352546,1.882866865,1.867579465,1.898154265,0.42
4.202730131,1.898551732,1.883084629,1.914018835,0.42
4.224107716,1.914236599,1.898568965,1.929904232,0.42
4.245485302,1.929921465,1.914033264,1.945809667,0.42
4.266862887,1.945606332,1.929478347,1.961734317,0.42
4.288240473,1.961291199,1.944905058,1.97767734,0.42
4.309618058,1.976976066,1.960314251,1.993637881,0.42
4.330995644,1.992660933,1.975706779,2.009615086,0.42
4.352373229,2.008345799,1.99108349,2.025608108,0.42
4.373750815,2.024030666,2.006445216,2.041616116,0.42
4.3951284,2.039715533,2.021792766,2.0576383,0.42
4.416505986,2.0554004,2.037126926,2.073673873,0.42
4.437883571,2.071085267,2.052448452,2.089722081,0.42
4.459261157,2.086770133,2.067758068,2.105782199,0.42
4.480638742,2.102455,2.083056465,2.121853535,0.42
4.502016328,2.118139867,2.0983443,2.137935434,0.42
4.523393913,2.133824734,2.113622196,2.154027271,0.42
4.544771499,2.1495096,2.128890742,2.170128459,0.42
4.566149084,2.165194467,2.144150492,2.186238442,0.42
4.58752667,2.180879334,2.159401969,2.202356699,0.42
4.608904255,2.196564201,2.174645663,2.218482739,0.42
4.630281841,2.212249068,2.189882035,2.2346161,0.42
4.651659426,2.227933934,2.205111517,2.250756352,0.42
4.673037012,2.243618801,2.220334513,2.26690309,0.42
4.694414597,2.259303668,2.235551401,2.283055935,0.42
4.715792183,2.274988535,2.250762535,2.299214535,0.42
4.737169768,2.290673402,2.265968246,2.315378557,0.42
4.758547354,2.306358268,2.281168844,2.331547692,0.42
4.779924939,2.322043135,2.296364618,2.347721652,0.42
4.801302525,2.337728002,2.311555839,2.363900165,0.42
4.82268011,2.353412869,2.326742758,2.380082979,0.42
4.844057696,2.369097735,2.341925614,2.396269857,0.42
4.865435281,2.384782602,2.357104626,2.412460579,0.42
4.886812867,2.400467469,2.372280002,2.428654936,0.42
4.908190452,2.416152336,2.387451935,2.444852736,0.42
2.791809489,0.863350524,0.830525756,0.896175292,0.43
2.813187074,0.879035391,0.846691464,0.911379318,0.43
2.83456466,0.894720258,0.862855845,0.92658467,0.43
2.855942245,0.910405124,0.879018839,0.94179141,0.43
2.877319831,0.926089991,0.89518038,0.956999602,0.43
2.898697416,0.941774858,0.911340401,0.972209315,0.43
2.920075002,0.957459725,0.92749883,0.98742062,0.43
2.941452587,0.973144592,0.943655589,1.002633594,0.43
2.962830173,0.988829458,0.959810597,1.017848319,0.43
2.984207758,1.004514325,0.975963768,1.033064882,0.43
3.005585344,1.020199192,0.99211501,1.048283374,0.43
3.026962929,1.035884059,1.008264225,1.063503892,0.43
3.048340515,1.051568926,1.024411309,1.078726542,0.43
3.0697181,1.067253792,1.040556152,1.093951433,0.43
3.091095686,1.082938659,1.056698634,1.109178684,0.43
3.112473271,1.098623526,1.072838632,1.124408419,0.43
3.133850857,1.114308393,1.088976011,1.139640774,0.43
3.155228442,1.129993259,1.105110628,1.154875891,0.43
3.176606028,1.145678126,1.12124233,1.170113922,0.43
3.197983613,1.161362993,1.137370956,1.18535503,0.43
3.219361199,1.17704786,1.15349633,1.20059939,0.43
3.240738784,1.192732727,1.169618266,1.215847187,0.43
3.26211637,1.208417593,1.185736568,1.231098619,0.43
3.283493955,1.22410246,1.20185102,1.2463539,0.43
3.304871541,1.239787327,1.217961398,1.261613256,0.43
3.326249126,1.255472194,1.234067457,1.276876931,0.43
3.347626712,1.271157061,1.250168937,1.292145184,0.43
3.369004297,1.286841927,1.26626556,1.307418294,0.43
3.390381883,1.302526794,1.28235703,1.322696558,0.43
3.411759468,1.318211661,1.298443027,1.337980295,0.43
3.433137054,1.333896528,1.314523213,1.353269843,0.43
3.454514639,1.349581394,1.330597223,1.368565566,0.43
3.475892225,1.365266261,1.34666467,1.383867852,0.43
3.49726981,1.380951128,1.362725142,1.399177114,0.43
3.518647395,1.396635995,1.378778197,1.414493792,0.43
3.540024981,1.412320862,1.394823368,1.429818355,0.43
3.561402566,1.428005728,1.410860158,1.445151298,0.43
3.582780152,1.443690595,1.42688804,1.46049315,0.43
3.604157737,1.459375462,1.442906457,1.475844467,0.43
3.625535323,1.475060329,1.458914823,1.491205834,0.43
3.646912908,1.490745195,1.474912522,1.506577869,0.43
3.668290494,1.506430062,1.490898908,1.521961216,0.43
3.689668079,1.522114929,1.506873312,1.537356546,0.43
3.711045665,1.537799796,1.522835036,1.552764555,0.43
3.73242325,1.553484663,1.538783366,1.56818596,0.43
3.753800836,1.569169529,1.554717567,1.583621492,0.43
3.775178421,1.584854396,1.570636898,1.599071895,0.43
3.796556007,1.600539263,1.58654061,1.614537916,0.43
3.817933592,1.61622413,1.60242796,1.630020299,0.43
3.839311178,1.631908997,1.618298219,1.645519774,0.43
3.860688763,1.647593863,1.634150678,1.661037048,0.43
3.882066349,1.66327873,1.649984666,1.676572795,0.43
3.903443934,1.678963597,1.665799553,1.692127641,0.43
3.92482152,1.694648464,1.68159477,1.707702158,0.43
3.946199105,1.71033333,1.697369813,1.723296848,0.43
3.967576691,1.726018197,1.71312426,1.738912134,0.43
3.988954276,1.741703064,1.728857777,1.754548351,0.43
4.010331862,1.757387931,1.744570124,1.770205738,0.43
4.031709447,1.773072798,1.760261165,1.78588443,0.43
4.053087033,1.788757664,1.77593087,1.801584459,0.43
4.074464618,1.804442531,1.791579314,1.817305748,0.43
4.095842204,1.820127398,1.807206677,1.833048119,0.43
4.117219789,1.835812265,1.822813239,1.84881129,0.43
4.138597375,1.851497132,1.838399373,1.86459489,0.43
4.15997496,1.867181998,1.853965536,1.880398461,0.43
4.181352546,1.882866865,1.869512261,1.896221469,0.43
4.202730131,1.898551732,1.885040144,1.91206332,0.43
4.224107716,1.914236599,1.900549834,1.927923363,0.43
4.245485302,1.929921465,1.91604202,1.943800911,0.43
4.266862887,1.945606332,1.931517419,1.959695246,0.43
4.288240473,1.961291199,1.946976768,1.97560563,0.43
4.309618058,1.976976066,1.962420814,1.991531317,0.43
4.330995644,1.992660933,1.977850303,2.007471562,0.43
4.352373229,2.008345799,1.993265975,2.023425624,0.43
4.373750815,2.024030666,2.008668556,2.039392777,0.43
4.3951284,2.039715533,2.024058753,2.055372313,0.43
4.416505986,2.0554004,2.039437253,2.071363546,0.43
4.437883571,2.071085267,2.054804716,2.087365817,0.43
4.459261157,2.086770133,2.070161775,2.103378491,0.43
4.480638742,2.102455,2.085509034,2.119400966,0.43
4.502016328,2.118139867,2.100847066,2.135432668,0.43
4.523393913,2.133824734,2.116176416,2.151473051,0.43
4.544771499,2.1495096,2.131497597,2.167521603,0.43
4.566149084,2.165194467,2.146811095,2.183577839,0.43
4.58752667,2.180879334,2.162117366,2.199641302,0.43
4.608904255,2.196564201,2.177416838,2.215711564,0.43
4.630281841,2.212249068,2.192709913,2.231788222,0.43
4.651659426,2.227933934,2.20799697,2.247870899,0.43
4.673037012,2.243618801,2.22327836,2.263959242,0.43
4.694414597,2.259303668,2.238554415,2.280052921,0.43
4.715792183,2.274988535,2.253825443,2.296151626,0.43
4.737169768,2.290673402,2.269091735,2.312255068,0.43
4.758547354,2.306358268,2.284353559,2.328362977,0.43
4.779924939,2.322043135,2.299611169,2.344475101,0.43
4.801302525,2.337728002,2.314864802,2.360591202,0.43
4.82268011,2.353412869,2.330114677,2.37671106,0.43
4.844057696,2.369097735,2.345361002,2.392834469,0.43
4.865435281,2.384782602,2.36060397,2.408961234,0.43
4.886812867,2.400467469,2.375843761,2.425091177,0.43
4.908190452,2.416152336,2.391080545,2.441224127,0.43
2.791809489,0.863350524,0.83525469,0.891446358,0.44
2.813187074,0.879035391,0.851351125,0.906719657,0.44
2.83456466,0.894720258,0.867446425,0.921994091,0.44
2.855942245,0.910405124,0.883540536,0.937269713,0.44
2.877319831,0.926089991,0.899633405,0.952546577,0.44
2.898697416,0.941774858,0.915724973,0.967824743,0.44
2.920075002,0.957459725,0.931815177,0.983104273,0.44
2.941452587,0.973144592,0.947903953,0.998385231,0.44
2.962830173,0.988829458,0.96399123,1.013667687,0.44
2.984207758,1.004514325,0.980076934,1.028951717,0.44
3.005585344,1.020199192,0.996160987,1.044237397,0.44
3.026962929,1.035884059,1.012243305,1.059524813,0.44
3.048340515,1.051568926,1.028323799,1.074814052,0.44
3.0697181,1.067253792,1.044402375,1.09010521,0.44
3.091095686,1.082938659,1.060478931,1.105398388,0.44
3.112473271,1.098623526,1.07655336,1.120693692,0.44
3.133850857,1.114308393,1.092625547,1.135991239,0.44
3.155228442,1.129993259,1.10869537,1.151291149,0.44
3.176606028,1.145678126,1.124762699,1.166593554,0.44
3.197983613,1.161362993,1.140827393,1.181898593,0.44
3.219361199,1.17704786,1.156889305,1.197206415,0.44
3.240738784,1.192732727,1.172948275,1.212517178,0.44
3.26211637,1.208417593,1.189004133,1.227831054,0.44
3.283493955,1.22410246,1.205056697,1.243148223,0.44
3.304871541,1.239787327,1.221105773,1.258468881,0.44
3.326249126,1.255472194,1.237151152,1.273793235,0.44
3.347626712,1.271157061,1.253192612,1.289121509,0.44
3.369004297,1.286841927,1.269229916,1.304453939,0.44
3.390381883,1.302526794,1.285262808,1.31979078,0.44
3.411759468,1.318211661,1.301291016,1.335132306,0.44
3.433137054,1.333896528,1.317314249,1.350478806,0.44
3.454514639,1.349581394,1.333332197,1.365830592,0.44
3.475892225,1.365266261,1.349344528,1.381187995,0.44
3.49726981,1.380951128,1.365350887,1.396551369,0.44
3.518647395,1.396635995,1.381350899,1.41192109,0.44
3.540024981,1.412320862,1.397344163,1.42729756,0.44
3.561402566,1.428005728,1.413330252,1.442681204,0.44
3.582780152,1.443690595,1.429308717,1.458072473,0.44
3.604157737,1.459375462,1.445279081,1.473471843,0.44
3.625535323,1.475060329,1.461240842,1.488879815,0.44
3.646912908,1.490745195,1.477193472,1.504296919,0.44
3.668290494,1.506430062,1.49313642,1.519723704,0.44
3.689668079,1.522114929,1.509069111,1.535160747,0.44
3.711045665,1.537799796,1.52499095,1.550608642,0.44
3.73242325,1.553484663,1.540901323,1.566068002,0.44
3.753800836,1.569169529,1.556799604,1.581539455,0.44
3.775178421,1.584854396,1.572685156,1.597023636,0.44
3.796556007,1.600539263,1.58855734,1.612521186,0.44
3.817933592,1.61622413,1.60441552,1.62803274,0.44
3.839311178,1.631908997,1.620259069,1.643558924,0.44
3.860688763,1.647593863,1.636087385,1.659100342,0.44
3.882066349,1.66327873,1.651899889,1.674657572,0.44
3.903443934,1.678963597,1.667696044,1.690231149,0.44
3.92482152,1.694648464,1.683475363,1.705821564,0.44
3.946199105,1.71033333,1.699237416,1.721429245,0.44
3.967576691,1.726018197,1.714981839,1.737054556,0.44
3.988954276,1.741703064,1.730708346,1.752697782,0.44
4.010331862,1.757387931,1.746416734,1.768359127,0.44
4.031709447,1.773072798,1.762106886,1.784038709,0.44
4.053087033,1.788757664,1.777778775,1.799736553,0.44
4.074464618,1.804442531,1.793432467,1.815452595,0.44
4.095842204,1.820127398,1.809068114,1.831186682,0.44
4.117219789,1.835812265,1.824685957,1.846938572,0.44
4.138597375,1.851497132,1.840286315,1.862707948,0.44
4.15997496,1.867181998,1.855869579,1.878494418,0.44
4.181352546,1.882866865,1.871436206,1.894297525,0.44
4.202730131,1.898551732,1.886986705,1.910116759,0.44
4.224107716,1.914236599,1.902521632,1.925951565,0.44
4.245485302,1.929921465,1.918041576,1.941801355,0.44
4.266862887,1.945606332,1.933547153,1.957665512,0.44
4.288240473,1.961291199,1.949038992,1.973543406,0.44
4.309618058,1.976976066,1.964517732,1.9894344,0.44
4.330995644,1.992660933,1.979984012,2.005337853,0.44
4.352373229,2.008345799,1.995438466,2.021253133,0.44
4.373750815,2.024030666,2.010881714,2.037179618,0.44
4.3951284,2.039715533,2.026314363,2.053116703,0.44
4.416505986,2.0554004,2.041737,2.069063799,0.44
4.437883571,2.071085267,2.057150191,2.085020342,0.44
4.459261157,2.086770133,2.072554476,2.100985791,0.44
4.480638742,2.102455,2.087950372,2.116959628,0.44
4.502016328,2.118139867,2.103338371,2.132941362,0.44
4.523393913,2.133824734,2.118718939,2.148930528,0.44
4.544771499,2.1495096,2.134092515,2.164926686,0.44
4.566149084,2.165194467,2.149459515,2.18092942,0.44
4.58752667,2.180879334,2.164820328,2.19693834,0.44
4.608904255,2.196564201,2.180175322,2.212953079,0.44
4.630281841,2.212249068,2.195524842,2.228973293,0.44
4.651659426,2.227933934,2.210869209,2.24499866,0.44
4.673037012,2.243618801,2.226208727,2.261028876,0.44
4.694414597,2.259303668,2.241543677,2.277063658,0.44
4.715792183,2.274988535,2.256874326,2.293102743,0.44
4.737169768,2.290673402,2.27220092,2.309145883,0.44
4.758547354,2.306358268,2.28752369,2.325192846,0.44
4.779924939,2.322043135,2.302842854,2.341243416,0.44
4.801302525,2.337728002,2.318158612,2.357297391,0.44
4.82268011,2.353412869,2.333471155,2.373354582,0.44
4.844057696,2.369097735,2.348780659,2.389414812,0.44
4.865435281,2.384782602,2.36408729,2.405477915,0.44
4.886812867,2.400467469,2.379391201,2.421543737,0.44
4.908190452,2.416152336,2.394692538,2.437612133,0.44
2.791809489,0.863350524,0.839965159,0.886735889,0.45
2.813187074,0.879035391,0.855992592,0.90207819,0.45
2.83456466,0.894720258,0.872019079,0.917421436,0.45
2.855942245,0.910405124,0.888044578,0.932765671,0.45
2.877319831,0.926089991,0.904069042,0.94811094,0.45
2.898697416,0.941774858,0.920092424,0.963457293,0.45
2.920075002,0.957459725,0.93611467,0.97880478,0.45
2.941452587,0.973144592,0.952135727,0.994153456,0.45
2.962830173,0.988829458,0.968155537,1.009503379,0.45
2.984207758,1.004514325,0.984174038,1.024854612,0.45
3.005585344,1.020199192,1.000191165,1.040207219,0.45
3.026962929,1.035884059,1.016206847,1.05556127,0.45
3.048340515,1.051568926,1.032221012,1.070916839,0.45
3.0697181,1.067253792,1.048233579,1.086274005,0.45
3.091095686,1.082938659,1.064244466,1.101632852,0.45
3.112473271,1.098623526,1.080253582,1.11699347,0.45
3.133850857,1.114308393,1.096260832,1.132355953,0.45
3.155228442,1.129993259,1.112266114,1.147720405,0.45
3.176606028,1.145678126,1.128269321,1.163086932,0.45
3.197983613,1.161362993,1.144270334,1.178455652,0.45
3.219361199,1.17704786,1.160269032,1.193826688,0.45
3.240738784,1.192732727,1.176265281,1.209200172,0.45
3.26211637,1.208417593,1.192258939,1.224576247,0.45
3.283493955,1.22410246,1.208249856,1.239955064,0.45
3.304871541,1.239787327,1.22423787,1.255336784,0.45
3.326249126,1.255472194,1.240222807,1.270721581,0.45
3.347626712,1.271157061,1.256204481,1.28610964,0.45
3.369004297,1.286841927,1.272182696,1.301501158,0.45
3.390381883,1.302526794,1.288157239,1.316896349,0.45
3.411759468,1.318211661,1.304127884,1.332295438,0.45
3.433137054,1.333896528,1.320094387,1.347698668,0.45
3.454514639,1.349581394,1.336056492,1.363106297,0.45
3.475892225,1.365266261,1.352013921,1.378518602,0.45
3.49726981,1.380951128,1.36796638,1.393935876,0.45
3.518647395,1.396635995,1.383913556,1.409358434,0.45
3.540024981,1.412320862,1.399855114,1.424786609,0.45
3.561402566,1.428005728,1.415790702,1.440220755,0.45
3.582780152,1.443690595,1.431719943,1.455661248,0.45
3.604157737,1.459375462,1.447642441,1.471108483,0.45
3.625535323,1.475060329,1.463557778,1.486562879,0.45
3.646912908,1.490745195,1.479465516,1.502024875,0.45
3.668290494,1.506430062,1.495365195,1.51749493,0.45
3.689668079,1.522114929,1.511256336,1.532973522,0.45
3.711045665,1.537799796,1.527138445,1.548461147,0.45
3.73242325,1.553484663,1.543011011,1.563958315,0.45
3.753800836,1.569169529,1.558873511,1.579465548,0.45
3.775178421,1.584854396,1.574725417,1.594983375,0.45
3.796556007,1.600539263,1.590566196,1.61051233,0.45
3.817933592,1.61622413,1.606395318,1.626052942,0.45
3.839311178,1.631908997,1.622212264,1.64160573,0.45
3.860688763,1.647593863,1.638016529,1.657171198,0.45
3.882066349,1.66327873,1.653807633,1.672749827,0.45
3.903443934,1.678963597,1.669585131,1.688342063,0.45
3.92482152,1.694648464,1.685348614,1.703948313,0.45
3.946199105,1.71033333,1.701097726,1.719568935,0.45
3.967576691,1.726018197,1.716832164,1.735204231,0.45
3.988954276,1.741703064,1.73255169,1.750854438,0.45
4.010331862,1.757387931,1.748256134,1.766519727,0.45
4.031709447,1.773072798,1.7639454,1.782200195,0.45
4.053087033,1.788757664,1.779619465,1.797895864,0.45
4.074464618,1.804442531,1.795278383,1.813606679,0.45
4.095842204,1.820127398,1.810922283,1.829332513,0.45
4.117219789,1.835812265,1.826551363,1.845073167,0.45
4.138597375,1.851497132,1.842165889,1.860828374,0.45
4.15997496,1.867181998,1.857766187,1.876597809,0.45
4.181352546,1.882866865,1.873352638,1.892381092,0.45
4.202730131,1.898551732,1.888925665,1.908177799,0.45
4.224107716,1.914236599,1.904485731,1.923987467,0.45
4.245485302,1.929921465,1.920033325,1.939809606,0.45
4.266862887,1.945606332,1.935568961,1.955643704,0.45
4.288240473,1.961291199,1.951093162,1.971489236,0.45
4.309618058,1.976976066,1.966606461,1.987345671,0.45
4.330995644,1.992660933,1.982109389,2.003212476,0.45
4.352373229,2.008345799,1.997602473,2.019089126,0.45
4.373750815,2.024030666,2.01308623,2.034975102,0.45
4.3951284,2.039715533,2.028561166,2.0508699,0.45
4.416505986,2.0554004,2.044027768,2.066773032,0.45
4.437883571,2.071085267,2.059486506,2.082684027,0.45
4.459261157,2.086770133,2.074937833,2.098602434,0.45
4.480638742,2.102455,2.090382177,2.114527823,0.45
4.502016328,2.118139867,2.105819949,2.130459785,0.45
4.523393913,2.133824734,2.121251534,2.146397933,0.45
4.544771499,2.1495096,2.1366773,2.1623419,0.45
4.566149084,2.165194467,2.152097593,2.178291342,0.45
4.58752667,2.180879334,2.167512736,2.194245932,0.45
4.608904255,2.196564201,2.182923036,2.210205366,0.45
4.630281841,2.212249068,2.198328779,2.226169357,0.45
4.651659426,2.227933934,2.213730233,2.242137636,0.45
4.673037012,2.243618801,2.229127651,2.258109951,0.45
4.694414597,2.259303668,2.244521268,2.274086068,0.45
4.715792183,2.274988535,2.259911303,2.290065766,0.45
4.737169768,2.290673402,2.275297964,2.306048839,0.45
4.758547354,2.306358268,2.290681443,2.322035094,0.45
4.779924939,2.322043135,2.306061919,2.338024351,0.45
4.801302525,2.337728002,2.321439561,2.354016442,0.45
4.82268011,2.353412869,2.336814527,2.37001121,0.45
4.844057696,2.369097735,2.352186963,2.386008508,0.45
4.865435281,2.384782602,2.367557008,2.402008197,0.45
4.886812867,2.400467469,2.382924789,2.418010149,0.45
4.908190452,2.416152336,2.398290428,2.434014244,0.45
2.791809489,0.863350524,0.844660366,0.882040682,0.46
2.813187074,0.879035391,0.86061902,0.897451762,0.46
2.83456466,0.894720258,0.876576919,0.912863597,0.46
2.855942245,0.910405124,0.892534027,0.928276222,0.46
2.877319831,0.926089991,0.908490308,0.943689674,0.46
2.898697416,0.941774858,0.924445724,0.959103992,0.46
2.920075002,0.957459725,0.940400233,0.974519216,0.46
2.941452587,0.973144592,0.956353792,0.989935391,0.46
2.962830173,0.988829458,0.972306353,1.005352563,0.46
2.984207758,1.004514325,0.988257869,1.020770782,0.46
3.005585344,1.020199192,1.004208286,1.036190098,0.46
3.026962929,1.035884059,1.020157549,1.051610569,0.46
3.048340515,1.051568926,1.036105598,1.067032253,0.46
3.0697181,1.067253792,1.052052371,1.082455213,0.46
3.091095686,1.082938659,1.067997801,1.097879517,0.46
3.112473271,1.098623526,1.083941816,1.113305236,0.46
3.133850857,1.114308393,1.099884339,1.128732446,0.46
3.155228442,1.129993259,1.11582529,1.144161229,0.46
3.176606028,1.145678126,1.131764581,1.159591671,0.46
3.197983613,1.161362993,1.147702121,1.175023865,0.46
3.219361199,1.17704786,1.163637809,1.190457911,0.46
3.240738784,1.192732727,1.17957154,1.205893913,0.46
3.26211637,1.208417593,1.1955032,1.221331986,0.46
3.283493955,1.22410246,1.21143267,1.23677225,0.46
3.304871541,1.239787327,1.227359819,1.252214835,0.46
3.326249126,1.255472194,1.243284509,1.267659878,0.46
3.347626712,1.271157061,1.259206592,1.283107529,0.46
3.369004297,1.286841927,1.27512591,1.298557944,0.46
3.390381883,1.302526794,1.291042293,1.314011295,0.46
3.411759468,1.318211661,1.306955561,1.329467761,0.46
3.433137054,1.333896528,1.322865518,1.344927537,0.46
3.454514639,1.349581394,1.33877196,1.360390828,0.46
3.475892225,1.365266261,1.354674666,1.375857857,0.46
3.49726981,1.380951128,1.370573399,1.391328857,0.46
3.518647395,1.396635995,1.386467909,1.40680408,0.46
3.540024981,1.412320862,1.40235793,1.422283793,0.46
3.561402566,1.428005728,1.418243179,1.437768278,0.46
3.582780152,1.443690595,1.434123356,1.453257834,0.46
3.604157737,1.459375462,1.449998144,1.46875278,0.46
3.625535323,1.475060329,1.465867208,1.484253449,0.46
3.646912908,1.490745195,1.481730199,1.499760192,0.46
3.668290494,1.506430062,1.497586749,1.515273376,0.46
3.689668079,1.522114929,1.513436475,1.530793383,0.46
3.711045665,1.537799796,1.529278983,1.546320609,0.46
3.73242325,1.553484663,1.545113863,1.561855462,0.46
3.753800836,1.569169529,1.560940699,1.57739836,0.46
3.775178421,1.584854396,1.576759067,1.592949725,0.46
3.796556007,1.600539263,1.592568543,1.608509983,0.46
3.817933592,1.61622413,1.608368702,1.624079557,0.46
3.839311178,1.631908997,1.62415913,1.639658864,0.46
3.860688763,1.647593863,1.639939422,1.655248304,0.46
3.882066349,1.66327873,1.655709197,1.670848263,0.46
3.903443934,1.678963597,1.671468097,1.686459097,0.46
3.92482152,1.694648464,1.687215796,1.702081132,0.46
3.946199105,1.71033333,1.702952008,1.717714653,0.46
3.967576691,1.726018197,1.718676494,1.733359901,0.46
3.988954276,1.741703064,1.734389061,1.749017067,0.46
4.010331862,1.757387931,1.750089575,1.764686287,0.46
4.031709447,1.773072798,1.765777958,1.780367638,0.46
4.053087033,1.788757664,1.781454191,1.796061137,0.46
4.074464618,1.804442531,1.797118319,1.811766743,0.46
4.095842204,1.820127398,1.812770444,1.827484352,0.46
4.117219789,1.835812265,1.828410725,1.843213805,0.46
4.138597375,1.851497132,1.844039373,1.85895489,0.46
4.15997496,1.867181998,1.859656651,1.874707345,0.46
4.181352546,1.882866865,1.875262861,1.890470869,0.46
4.202730131,1.898551732,1.890858343,1.906245121,0.46
4.224107716,1.914236599,1.906443466,1.922029732,0.46
4.245485302,1.929921465,1.922018621,1.93782431,0.46
4.266862887,1.945606332,1.937584219,1.953628446,0.46
4.288240473,1.961291199,1.953140678,1.96944172,0.46
4.309618058,1.976976066,1.968688423,1.985263708,0.46
4.330995644,1.992660933,1.98422788,2.001093985,0.46
4.352373229,2.008345799,1.999759469,2.01693213,0.46
4.373750815,2.024030666,2.015283604,2.032777728,0.46
4.3951284,2.039715533,2.030800689,2.048630377,0.46
4.416505986,2.0554004,2.046311113,2.064489686,0.46
4.437883571,2.071085267,2.061815253,2.08035528,0.46
4.459261157,2.086770133,2.077313468,2.096226798,0.46
4.480638742,2.102455,2.092806104,2.112103896,0.46
4.502016328,2.118139867,2.108293486,2.127986248,0.46
4.523393913,2.133824734,2.123775924,2.143873543,0.46
4.544771499,2.1495096,2.139253711,2.159765489,0.46
4.566149084,2.165194467,2.154727124,2.175661811,0.46
4.58752667,2.180879334,2.170196421,2.191562247,0.46
4.608904255,2.196564201,2.185661847,2.207466555,0.46
4.630281841,2.212249068,2.201123631,2.223374504,0.46
4.651659426,2.227933934,2.216581988,2.239285881,0.46
4.673037012,2.243618801,2.232037118,2.255200484,0.46
4.694414597,2.259303668,2.247489211,2.271118125,0.46
4.715792183,2.274988535,2.262938441,2.287038628,0.46
4.737169768,2.290673402,2.278384975,2.302961828,0.46
4.758547354,2.306358268,2.293828965,2.318887572,0.46
4.779924939,2.322043135,2.309270555,2.334815715,0.46
4.801302525,2.337728002,2.32470988,2.350746123,0.46
4.82268011,2.353412869,2.340147067,2.366678671,0.46
4.844057696,2.369097735,2.355582231,2.38261324,0.46
4.865435281,2.384782602,2.371015484,2.39854972,0.46
4.886812867,2.400467469,2.386446929,2.414488009,0.46
4.908190452,2.416152336,2.401876661,2.430428011,0.46
2.791809489,0.863350524,0.849343446,0.877357602,0.47
2.813187074,0.879035391,0.865233499,0.892837283,0.47
2.83456466,0.894720258,0.881122986,0.90831753,0.47
2.855942245,0.910405124,0.89701188,0.923798369,0.47
2.877319831,0.926089991,0.912900155,0.939279828,0.47
2.898697416,0.941774858,0.928787781,0.954761935,0.47
2.920075002,0.957459725,0.944674727,0.970244723,0.47
2.941452587,0.973144592,0.960560961,0.985728222,0.47
2.962830173,0.988829458,0.976446448,1.001212469,0.47
2.984207758,1.004514325,0.992331151,1.016697499,0.47
3.005585344,1.020199192,1.008215031,1.032183353,0.47
